timestamp,ax,ay,az,roll,pitch,wx,wy,wz,mx,my,mz
1605537060.97105503,0.45786600,-0.86156400,0.11736400,-61.54014997,-27.72410428,-14.00656250,0.59120250,63.05682250,-0.19921076,-1.07702426,0.45249927
1605537061.03379750,0.39174200,-0.93903400,0.08198400,-66.92546426,-22.63987912,-18.03156250,7.83620250,55.25182250,-0.16764104,-1.05568547,0.46974569
1605537061.09718823,0.26242200,-0.95526000,0.05648600,-74.03373367,-15.76948236,-8.44156250,6.19120250,49.44182250,-0.16764104,-1.05568547,0.46974569
1605537061.15859580,0.16848200,-0.94269400,0.08039800,-78.49382508,-10.60991910,-12.60656250,6.29620250,59.38182250,-0.12890968,-1.04136217,0.48494592
1605537061.22004080,0.20008000,-1.00967200,0.06063400,-78.06611248,-11.61994437,-18.59156250,-0.73879750,55.18182250,-0.09339374,-1.03332359,0.50000000
1605537061.28145385,0.27230400,-1.05481200,0.02220400,-75.27781558,-14.83196058,-11.76656250,5.56120250,34.95182250,-0.09339374,-1.03332359,0.50000000
1605537061.34287119,0.23363000,-1.00650000,0.06124400,-75.94910378,-13.22739203,4.40343750,4.37120250,21.72182250,-0.06255481,-1.03361590,0.52484654
1605537061.40434408,0.18605000,-0.95538200,0.00536800,-78.74410820,-11.42956677,0.23843750,-5.88379750,22.28182250,-0.04267758,-1.03434668,0.53142356
1605537061.46575522,0.12736800,-0.98112400,0.01500600,-84.35464505,-5.77710386,-9.84156250,-7.66879750,22.24682250,-0.04267758,-1.03434668,0.53142356
1605537061.52720428,0.07905600,-1.06310800,0.00622200,-85.50634168,-4.46388457,-6.16656250,-0.91379750,23.43682250,-0.02119263,-1.03741596,0.53858521
1605537061.58862758,0.06417200,-1.01467400,0.01195600,-86.15775024,-3.95993740,7.30843750,5.00120250,11.15182250,-0.02119263,-1.03741596,0.53858521
1605537061.65010715,0.05063000,-0.97014400,0.05380200,-85.61180156,-3.15908976,-0.49656250,3.04120250,13.91682250,-0.01286174,-1.04808536,0.53741596
1605537061.71152711,0.02842600,-1.07347800,0.02952400,-88.03361367,-1.72871546,-0.49656250,-1.43879750,3.06682250,-0.00204619,-1.03990061,0.54530839
1605537061.77298045,0.06380600,-0.99613000,0.03098800,-85.31984085,-4.49659771,-0.39156250,-4.51879750,4.22182250,-0.00204619,-1.03990061,0.54530839
1605537061.83448052,0.06209800,-0.98136800,0.05843800,-84.56268167,-3.56905990,2.44343750,-9.55879750,17.10182250,-0.00263081,-1.05086232,0.54340836
1605537061.89711833,-0.02135000,-1.03785400,0.01708000,-87.06586531,-3.07587421,-3.33156250,-3.32879750,-4.87817750,0.01037708,-1.04998538,0.54238527
1605537061.95968986,0.03294000,-1.00540200,0.02415600,-87.80821474,-0.30798314,-4.27656250,1.67620250,0.61682250,0.01037708,-1.04998538,0.54238527
1605537062.02235579,0.04074800,-0.99979000,-0.00341600,-87.63249098,-2.53982832,-0.21656250,0.06620250,-0.25817750,0.00906168,-1.04925460,0.54063139
1605537062.08506489,0.03647800,-1.00198600,0.00805200,-87.82378230,-2.28848871,9.61843750,1.15120250,0.09182250,-0.00175387,-1.04998538,0.53916983
1605537062.14769578,0.03501400,-1.00320600,0.02879200,-87.42247708,-2.21037085,13.81843750,1.18620250,0.09182250,-0.00175387,-1.04998538,0.53916983
1605537062.21039963,0.03245200,-1.00430400,0.06893000,-85.74032939,-2.05887367,13.95843750,2.90120250,0.12682250,0.00350775,-1.04004677,0.52747735
1605537062.27296782,0.03672200,-0.99954600,0.07734800,-84.97578664,-2.30965348,9.93343750,4.93120250,-0.50317750,0.00350775,-1.04004677,0.52747735
1605537062.33580017,0.03403800,-1.00308400,0.05929200,-86.06703066,-2.15230114,12.10343750,0.13620250,0.47682250,0.00000000,-1.04063139,0.50847705
1605537062.39840269,0.03843000,-1.00198600,0.09625800,-84.11021031,-2.25987736,15.04343750,-0.49379750,0.23182250,0.00570009,-1.03332359,0.50847705
1605537062.46110797,0.03477000,-0.99625200,0.10858000,-83.35961141,-2.44308986,15.53343750,-0.66879750,0.16182250,0.00570009,-1.03332359,0.50847705
1605537062.52407551,0.03464800,-0.99088400,0.13664000,-81.83618945,-2.32867338,13.08343750,1.25620250,0.44182250,0.00950015,-1.03186203,0.50248465
1605537062.58669925,0.03098800,-0.99478800,0.15311000,-80.94475002,-2.28162553,7.20343750,1.22120250,0.61682250,0.00818474,-1.03317743,0.48918445
1605537062.64928508,0.03428200,-0.99588600,0.15152400,-81.15754706,-2.05656370,3.21343750,-0.31879750,-0.32817750,0.00818474,-1.03317743,0.48918445
1605537062.71192741,0.03111000,-0.99271400,0.14566800,-81.41429950,-2.11160022,1.84843750,0.69620250,-0.11817750,0.01052324,-1.03639287,0.48143818
1605537062.77470088,0.03159800,-0.99527600,0.14969400,-81.28252196,-2.01694439,1.91843750,0.24120250,0.16182250,0.00701549,-1.02908506,0.47442268
1605537062.83727765,0.03367200,-0.99393400,0.15323200,-80.92242551,-2.25756339,1.67343750,0.48620250,0.51182250,0.00701549,-1.02908506,0.47442268
1605537062.89989209,0.03062200,-0.99491000,0.15652600,-80.45525771,-1.80914535,1.28843750,0.17120250,-0.25817750,0.01227711,-1.02937738,0.48406899
1605537062.96273994,0.03294000,-0.99454400,0.15750200,-80.77654306,-2.15548018,0.30843750,0.48620250,0.26682250,0.01227711,-1.02937738,0.48406899
1605537063.02548456,0.03196400,-0.99393400,0.15286600,-81.06876563,-2.02622481,-0.39156250,0.27620250,-0.32817750,0.01563870,-1.03010816,0.47705349
1605537063.08814335,0.03172000,-0.99320200,0.15384200,-80.95849285,-2.01712609,0.23843750,0.24120250,-0.11817750,0.00774627,-1.02937738,0.48085355
1605537063.15086722,0.03025600,-0.99344600,0.15091400,-81.26760023,-1.93587795,0.83343750,0.80120250,0.19682250,0.00774627,-1.02937738,0.48085355
1605537063.21353221,0.03440400,-0.99308000,0.15616000,-81.45538247,-2.17565907,1.60343750,0.38120250,0.33682250,0.00847705,-1.03420053,0.48158433
1605537063.27623701,0.03013400,-0.99454400,0.15774600,-80.51070992,-1.92488465,1.88343750,0.31120250,0.02182250,0.01403099,-1.03025431,0.47588424
1605537063.33901620,0.03098800,-0.99295800,0.16384600,-80.84373354,-1.97792993,0.48343750,0.45120250,0.26682250,0.01403099,-1.03025431,0.47588424
1605537063.41664886,0.03086600,-0.99356800,0.16018600,-80.48058010,-1.96807109,-0.46156250,0.03120250,-0.11817750,0.01169249,-1.03186203,0.48099971
1605537063.47969007,0.03257400,-0.99442200,0.15945400,-81.28870990,-2.06785577,-0.49656250,0.41620250,-0.29317750,0.01256942,-1.03303128,0.47529962
1605537063.54234290,0.03037800,-0.99430000,0.15713600,-82.54460238,-1.94830313,0.16843750,0.69620250,0.12682250,0.01256942,-1.03303128,0.47529962
1605537063.60434270,0.03123200,-0.99576400,0.16494400,-80.43485754,-1.76311529,0.86843750,0.52120250,0.02182250,0.01753873,-1.02893891,0.47193803
